StudentID,FullName,ProgrammeCode,YearOfStudy,CGPA,ContactNumber
TP186346,Malika bin Othman,BM102,3,2.45,017-4022960
TP184728,Krishnan Devaraj,EE104,4,3.4,011-2276216
TP133645,Nabilah bin Zainal,CT103,1,3.55,013-3004672
TP139741,Faizal bin Hassan,DT103,1,3.13,014-8654337
TP113415,Farhana bin Othman,DT103,2,2.24,017-5172957
TP196265,Jing Foo,CT106,1,2.09,016-4101444
TP122744,Nithya Maniam,BM102,1,3.13,017-6050109
TP183179,Raj Sharma,CT106,2,3.6,018-8348788
TP155020,Siti binti Ibrahim,BM101,3,2.63,017-3738562
TP193668,Ahmad bin Razali,HS101,2,3.72,011-1825311
TP180439,Izzat bin Musa,CT102,4,2.56,011-1719490
TP199314,Nadia binti Othman,DT103,2,3.14,012-1869089
TP151890,Faizal bin Othman,DT102,1,2.16,012-6944861
TP145951,Kavitha Sundaram,CT106,1,3.97,016-7206742
TP126772,Hui Yong,CT102,2,3.16,013-3076462
TP182128,Kai Yong,PM101,3,3.39,014-6956754
TP143958,Hafiz binti Yusof,CT105,3,3.41,016-4419478
TP129888,Jia Leong,PM102,2,3.66,013-3000117
TP193816,Ravi Govindasamy,BM103,3,3.68,013-3868972
TP172617,Izzati binti Yusof,BM104,3,2.79,011-1116192
TP190112,Tian Yap,BM102,1,3.19,016-2060908
TP130629,Lavanya Pillai,CT103,4,2.62,019-3158049
TP116672,Farah bin Abdullah,CT101,3,2.37,016-3871907
TP132987,Jia Chan,CT101,3,3.05,012-3435896
TP167045,Yu Wong,CT106,2,3.52,014-2449367
TP193053,Ming Chan,EE103,1,2.77,012-8951745
TP151122,Deepa Sharma,CT107,1,2.58,019-7257888
TP197908,Amirul bin Musa,PM101,1,3.59,019-6154541
TP155857,Nur binti Othman,BM101,2,1.22,011-4504116
TP120686,Izzati bin Ibrahim,CT102,3,2.61,012-9056745
TP164117,Fang Loh,CT102,4,2.9,014-6891056
TP107485,Fang Loh,EE105,2,3.77,012-6464453
TP160072,Harish Murugasen,CT104,1,2.99,013-6452082
TP175817,Ming Wong,DT103,1,3.21,014-1853475
TP101499,Rizal bin Razali,DT101,1,3.61,019-6587693
TP178817,Yong Lim,EE105,2,3.78,016-2637700
TP146472,Ganesh Selvam,CT102,4,3.87,019-5087533
TP163817,Hafiz binti Abdullah,EE101,1,3.14,012-6583672
TP172690,Tian Chew,BM102,2,2.63,018-5059253
TP118706,Naim binti Zainal,CT101,1,3.96,014-7380289
TP181486,Muthu Sharma,CT103,4,2.61,012-1741710
TP186801,Nadia binti Othman,EE103,4,2.08,019-1958905
TP121205,Tian Foo,BM105,3,2.64,011-5505431
TP103973,Nur binti Ismail,EE104,2,2.47,017-5819493
TP129825,Mala Appalasamy,CT107,1,2.9,013-1774018
TP143726,Hanis binti Yusof,HS102,1,2.3,017-5859155
TP173294,Ahmad bin Zainal,BM103,2,3.5,012-7782183
TP160651,Nur binti Ahmad,CT107,1,2.88,018-2498308
TP100628,Raj Chandran,HS103,4,2.83,014-3209734
TP102938,Farid binti Ismail,EE102,1,3.36,012-5072739
TP134991,Anand Menon,PM101,2,3.55,018-1191560
TP115449,Hui Lee,CT102,3,3.72,017-5724980
TP171696,Nithya Maniam,EE103,2,2.5,018-7134086
TP185364,Chen Yap,BM105,1,3.07,013-1620484
TP103903,Nurul bin Ibrahim,CT101,4,3.27,011-2224278
TP117998,Ming Tan,CT101,1,3.35,011-2324506
TP167515,Ismail binti Zainal,EE102,3,2.44,012-8130091
TP120793,Abdullah bin Razali,EE103,1,2.7,016-1649579
TP176045,Azman binti Yusof,CT101,1,3.63,017-2187815
TP167996,Farhana bin Zainal,CT107,1,3.72,014-7582179
TP195471,Rizal bin Ibrahim,CT103,3,2.66,019-6682840
TP172321,Le Tan,EE102,2,2.87,017-1972389
TP182051,Abdullah bin Musa,EE102,2,3.61,014-7087732
TP167941,Fang Cheong,EE105,2,2.35,018-5363394
TP100618,Farhana binti Ibrahim,EE101,3,3.51,019-4359162
TP163680,Xiao Yong,BM105,3,3.26,014-7804452
TP189282,Xiao Yong,CT102,4,2.78,014-8128375
TP156321,Abdullah binti Ibrahim,EE105,2,3.62,017-7770277
TP179960,Chen Wong,DT103,1,3.66,014-1468650
TP165990,Yong Chew,EE104,1,3.04,014-6365070
TP144425,Farid bin Zainal,EE104,2,3.64,013-6473061
TP150896,Yong Koh,CT106,1,2.1,014-4990734
TP168824,Syazwani bin Ahmad,BM101,2,3.95,014-1869249
TP197550,Krishnan Selvam,CT104,2,2.74,011-6031647
TP173923,Raj Raju,BM101,3,3.65,019-3366418
TP115751,Hanis binti Ahmad,BM102,2,2.02,019-8070319
TP164226,Syafiq bin Ahmad,CT107,1,3.14,018-4120063
TP142773,Zainab bin Zainal,EE103,1,2.91,019-1792903
TP121627,Dalila bin Ahmad,HS101,2,2.8,018-4815073
TP185070,Amirah binti Ismail,BM102,3,2.34,019-8604096
TP183747,Fang Leong,CT107,1,3.58,011-6259059
TP176982,Syafiq bin Hassan,EE102,1,2.38,016-1021609
TP119285,Hao Ng,CT107,1,3.54,014-4385113
TP124495,Anand Appalasamy,CT106,2,3.51,011-7999669
TP166714,Xin Chua,DT101,1,3.39,011-9140787
TP157228,Zi Goh,HS101,2,1.25,018-9112882
TP165144,Syazwani binti Musa,CT103,1,2.75,014-7865414
TP196680,Peng Goh,CT102,4,3.14,019-8640251
TP113151,Rizal bin Ismail,CT106,2,3.21,018-6458796
TP181240,Nabilah binti Ismail,CT107,1,2.12,016-1145467
TP164950,Jing Chong,CT103,2,3.39,018-8480472
TP147750,Jing Loh,CT106,1,3.71,016-9203143
TP123613,Priya Menon,EE101,1,2.98,014-6133754
TP100709,Hanis binti Yusof,BM104,2,1.22,013-6335469
TP148261,Izzati binti Othman,CT107,1,2.64,016-8886940
TP195981,Azman bin Ahmad,BM102,1,3.5,012-3104700
TP190000,Haziq binti Ibrahim,BM105,3,3.53,012-5044063
TP106999,Muhammad binti Musa,CT102,1,2.99,012-5854480
TP168801,Naim binti Ahmad,CT104,4,3.56,011-1078330
TP121681,Hafiz binti Razali,EE102,1,2.72,016-6218689
TP156253,Farhana bin Ismail,CT103,2,2.71,013-8446263
TP114964,Malika bin Razali,CT105,1,2.08,014-5796824
TP117264,Yu Chew,CT101,3,3.61,019-2063660
TP123177,Ismail binti Razali,CT103,1,2.63,019-9297653
TP130965,Farhana bin Ismail,CT101,2,3.5,016-8152575
TP115731,Azri binti Ismail,BM101,3,1.55,011-9002191
TP181235,Yu Tan,BM105,2,3.11,016-9556457
TP119638,Ismail binti Ismail,BM104,3,2.39,013-5436346
TP127134,Wei Ng,BM104,2,2.6,019-9594302
TP110438,Jun Chew,EE103,1,3.06,016-9741858
TP128907,Krishnan Raju,BM101,2,3.71,011-8700753
TP137983,Nadia bin Ibrahim,BM103,1,3.46,016-8029603
TP187963,Azri bin Abdullah,BM101,3,3.09,016-8618399
TP110018,Malika bin Ahmad,CT105,3,2.78,017-8176231
TP114531,Muthu Vellu,CT101,1,1.66,016-8211846
TP175233,Haziq bin Zainal,CT103,2,2.22,011-3018015
TP122147,Zulkifli bin Ismail,EE101,3,2.03,014-2446110
TP195762,Naim bin Ahmad,EE105,1,2.2,013-6816823
TP182087,Kumar Raju,CT104,2,2.85,017-2493956
TP126514,Nurul binti Kamaruddin,CT101,3,3.52,011-9932660
TP192163,Nithya Menon,HS102,2,3.24,019-4041288
TP101751,Izzat bin Ismail,BM103,1,3.17,017-8616806
TP128943,Faizal bin Othman,CT102,2,2.47,013-7378860
TP150516,Farhana binti Zainal,BM101,2,3.86,014-3470798
TP179246,Azman binti Yusof,EE103,1,2.89,012-3602008
TP151062,Naim binti Kamaruddin,CT101,1,3.97,017-3763579
TP131988,Shanti Menon,BM103,2,3.07,012-2648495
TP115361,Hui Yap,EE105,1,1.1,013-8936280
TP187238,Fang Tan,CT101,2,2.97,014-8124856
TP192566,Haziq bin Hassan,BM102,2,2.78,019-3349469
TP143242,Wei Chin,CT106,1,2.76,012-6408616
TP167139,Shanti Chandran,BM103,2,3.56,011-4150280
TP160709,Amirah bin Ismail,CT102,3,2.05,013-3872719
TP127299,Haziq bin Ismail,BM102,1,2.53,014-1655412
TP147004,Tian Lee,CT101,1,3.89,011-8338723
TP187644,Sanjay Balakrishnan,BM103,3,1.53,013-4913762
TP102551,Amirah bin Zainal,CT105,3,3.65,019-7148017
TP178342,Ismail binti Yusof,CT107,1,2.04,019-1792747
TP148245,Ismail binti Yusof,CT106,1,2.6,013-3613826
TP171284,Malika bin Ibrahim,BM103,1,3.11,019-6847538
TP147965,Ramesh Subramaniam,BM102,3,2.08,013-5334598
TP158819,Rizal binti Abdullah,BM103,3,1.35,018-8553509
TP149318,Peng Chew,CT105,2,3.18,019-1447199
TP190678,Kai Foo,CT107,1,1.49,019-3638907
TP194265,Zi Yong,BM102,1,3.11,016-1198227
TP176561,Li Leong,CT106,2,2.83,017-8723807
TP185003,Le Chin,CT105,3,3.27,013-7319298
TP170839,Farah bin Hassan,EE101,3,2.58,018-8718867
TP188061,Hui Chew,BM104,2,2.77,016-1566523
TP154690,Farid binti Othman,PM101,2,3.42,012-4541364
TP185356,Ibrahim binti Musa,CT102,3,3.67,012-9612036
TP178200,Kai Goh,CT104,4,2.91,017-4155638
TP121282,Amirah binti Zainal,CT103,4,3.97,018-4382966
TP106640,Jia Chew,CT101,3,2.62,012-2623716
TP175668,Hafiz bin Razali,BM101,2,3.06,016-4442177
TP168315,Siti bin Zainal,HS102,1,3.96,016-8719958
TP103897,Yong Teh,CT106,1,3.54,019-2247292
TP138655,Zainab binti Ibrahim,DT101,3,2.31,019-7441109
TP143526,Tian Ng,EE104,4,2.55,019-3530626
TP100208,Xin Goh,BM104,1,2.52,016-8304810
TP131637,Xin Loh,CT107,1,3.41,018-4292570
TP179738,Fang Lee,HS101,3,2.26,019-2742651
TP190184,Lavanya Raju,CT106,1,3.26,013-6680419
TP117644,Amirul bin Abdullah,CT101,3,2.28,017-8661944
TP128991,Malika binti Othman,CT104,1,3.6,017-6341979
TP112128,Farhana binti Musa,PM102,2,3.57,011-3335882
TP165617,Farid binti Abdullah,CT104,2,3.7,014-8453202
TP132164,Zulkifli bin Kamaruddin,BM104,3,2.69,017-6811005
TP176621,Xin Cheong,CT106,2,3.96,019-3098942
TP119518,Haziq binti Razali,CT103,2,3.19,019-2398153
TP177768,Jun Yong,BM102,3,1.49,018-9911650
TP130186,Hui Cheong,EE103,4,2.54,012-6566969
TP124621,Harish Balakrishnan,CT107,1,3.27,017-3331197
TP151265,Izzati binti Othman,CT106,1,2.17,011-9826928
TP108897,Farah binti Zainal,CT107,1,3.15,012-7113404
TP171753,Rizal binti Abdullah,BM102,3,2.45,012-3152802
TP193586,Yong Lee,CT102,1,2.47,011-3424319
TP181128,Fang Chin,CT102,3,2.74,012-2193079
TP135307,Hafiz bin Zainal,BM102,3,3.15,013-9669225
TP183339,Farhana binti Ahmad,CT105,1,3.83,013-9430943
TP129428,Azri bin Abdullah,PM102,2,3.26,016-2573225
TP184758,Jun Koh,BM104,3,3.26,016-3136994
TP145429,Raj Murugasen,CT103,2,3.39,013-1956059
TP112031,Xiao Loh,EE104,1,3.28,012-1360798
TP142269,Malika bin Razali,CT102,4,2.52,011-7822226
TP199739,Suresh Murugasen,DT103,2,2.89,016-3162462
TP189377,Malika bin Kamaruddin,CT103,1,3.63,011-6036429
TP158711,Dalila binti Othman,BM102,1,1.2,012-6767934
TP102791,Ahmad binti Abdullah,EE105,1,1.0,018-3197163
TP126992,Ismail bin Othman,CT103,2,2.97,011-8961905
TP196764,Naim binti Zainal,BM104,2,2.27,017-6887229
TP128934,Kumar Devaraj,CT107,1,3.21,016-4607697
TP183938,Jun Yong,BM103,3,3.78,019-9581440
TP126183,Azri binti Abdullah,EE104,2,2.84,019-9769029
TP159649,Ling Lee,CT104,4,2.02,018-7607995
TP112262,Peng Wong,CT105,1,2.24,012-1943384
TP114683,Xiao Chan,DT103,3,3.08,018-7518797
TP154329,Siti bin Othman,EE104,3,2.66,013-5550616
TP134455,Ming Leong,BM103,3,2.78,016-2751648
TP109869,Ming Ng,BM101,2,3.41,012-4186839
TP115828,Amirah bin Musa,CT103,1,2.72,019-6741793
TP101867,Izzat bin Abdullah,EE105,1,1.96,018-9537205
TP177779,Siti binti Yusof,HS103,3,3.23,013-3788569
TP126608,Lavanya Selvam,BM102,1,3.28,013-8088302
TP195842,Hanis bin Zainal,EE103,2,2.16,016-9300462
TP158902,Farah bin Kamaruddin,CT103,1,2.48,012-2859539
TP158170,Ahmad binti Musa,BM105,1,2.94,012-7247410
TP145466,Jia Loh,BM102,2,2.18,019-2279574
TP119023,Syafiq binti Ahmad,CT103,4,3.14,016-9021064
TP184285,Liyana binti Musa,DT103,1,3.18,016-5446655
TP108380,Krishnan Ramasamy,CT102,3,2.35,014-1090447
TP104645,Ming Tan,CT101,4,3.05,018-1804198
TP124664,Muthu Nair,EE101,1,3.14,016-9871926
TP166896,Izzat binti Zainal,DT102,1,2.98,013-7053885
TP160177,Izzati binti Kamaruddin,BM101,3,1.99,019-7275720
TP185032,Zainab bin Hassan,CT107,1,3.24,011-6251018
TP161297,Hanis bin Hassan,CT102,4,3.31,014-4088173
TP188390,Tian Leong,CT106,2,2.2,013-1515924
TP125278,Zulkifli binti Razali,CT107,1,2.76,017-2222353
TP170291,Arjun Nadarajan,CT103,2,3.44,012-9584684
TP108087,Krishnan Vellu,HS102,1,2.04,017-2615321
TP144910,Jia Ong,CT106,1,3.76,012-6270814
TP145279,Athirah bin Kamaruddin,HS103,3,3.09,016-8688902
TP139197,Farhana binti Othman,BM101,2,3.77,011-6521281
TP141514,Dalila bin Hassan,BM102,3,2.68,012-5525008
TP122091,Mala Devaraj,CT107,1,2.86,016-9472456
TP118327,Ming Cheong,CT107,1,3.02,016-3195955
TP139525,Wei Teh,CT106,1,2.92,017-4630851
TP157806,Deepa Arumugam,EE103,2,3.56,014-4965065
TP108366,Izzati bin Abdullah,PM101,3,2.58,018-4110295
TP145333,Muhammad bin Ahmad,BM103,1,2.9,012-1553495
TP163855,Liyana binti Ismail,CT103,2,3.62,011-1530076
TP130521,Nurul binti Abdullah,EE103,1,2.84,017-6745665
TP153342,Jia Chan,CT104,3,2.71,011-9299221
TP149988,Chen Wong,CT102,3,2.88,013-5466454
TP179660,Muhammad binti Ismail,PM102,1,2.43,018-4639898
TP117579,Xin Teh,CT106,2,2.75,014-1792513
TP145769,Ismail bin Abdullah,BM104,2,1.26,013-2304130
TP111655,Jing Chan,CT107,1,3.08,012-8456608
TP131525,Yong Goh,EE103,1,2.4,012-6796238
TP178365,Dalila binti Ismail,EE104,4,2.46,014-4220611
TP189163,Nur bin Musa,BM102,2,1.72,019-8363108
TP156980,Ibrahim bin Ahmad,EE105,2,3.74,016-7521259
TP103449,Dalila binti Ismail,HS103,4,3.59,017-8026823
TP126462,Amirul bin Zainal,PM101,2,3.36,011-7467167
TP192504,Suresh Maniam,CT107,1,2.2,017-5881888
TP183833,Chen Chong,PM102,2,2.82,017-9623444
TP177836,Hanis binti Kamaruddin,BM105,2,3.07,018-7785407
TP178485,Yu Chan,CT102,1,3.47,019-6584806
TP181923,Hao Koh,EE101,3,2.93,019-2009841
TP139860,Farid bin Kamaruddin,BM102,2,2.86,014-8387907
TP125426,Siti bin Zainal,CT103,1,1.88,013-2764143
TP167802,Jing Goh,BM101,1,1.09,014-7047755
TP153588,Jia Chong,CT104,4,2.88,013-8906536
TP135724,Amirah bin Hassan,DT101,3,2.92,017-9685662
TP197964,Hao Chew,EE103,1,1.58,018-3742192
TP163047,Haziq bin Ismail,CT104,2,3.35,019-1405312
TP178394,Ming Lee,CT104,3,2.71,013-8857098
TP102797,Farhana binti Ahmad,EE104,1,3.76,013-9187054
TP197305,Arjun Govindasamy,BM101,3,3.71,011-7655185
TP181866,Ismail bin Othman,CT107,1,1.74,019-6988910
TP167319,Liyana bin Kamaruddin,CT106,2,2.82,018-2303332
TP174702,Ming Lee,CT102,1,2.88,018-1196852
TP157306,Farah bin Othman,BM103,1,2.56,014-3340649
TP145309,Hui Tan,CT102,3,3.45,017-8784898
TP165126,Haziq bin Abdullah,CT106,1,3.58,013-4558662
TP100642,Rizal binti Ismail,BM102,1,3.84,019-2142000
TP133169,Haziq binti Zainal,EE104,1,2.85,018-2148265
TP100554,Hao Koh,CT106,2,3.4,014-2615816
TP181418,Izzat binti Zainal,DT102,3,3.05,018-8823311
TP150652,Naim bin Ibrahim,CT106,1,2.67,013-7399899
TP150028,Li Foo,CT106,1,2.52,018-5425693
TP113624,Farid bin Hassan,HS103,3,1.11,013-9424003
TP118910,Siti bin Kamaruddin,CT102,4,3.29,019-9950140
TP123567,Priya Selvam,BM104,3,2.12,013-8273871
TP101023,Jing Lee,BM103,3,2.85,019-4971976
TP147385,Wei Wong,BM101,2,2.37,011-3521072
TP154433,Zainab bin Othman,CT102,4,3.58,019-6945573
TP143561,Nabilah binti Musa,HS101,3,3.45,016-7722562
TP179615,Haziq binti Abdullah,BM104,3,2.8,019-5428516
TP125067,Shanti Maniam,CT103,4,3.03,018-7582331
TP163827,Raj Murugasen,CT103,1,2.73,016-7945312
TP154647,Shanti Subramaniam,CT101,4,3.24,018-3237956
TP126107,Farah binti Ismail,CT103,1,3.6,017-7389969
TP195366,Ming Chin,CT103,4,2.71,018-8590634
TP190233,Peng Chew,CT105,3,1.14,014-1526057
TP159869,Ibrahim binti Yusof,CT107,1,2.65,019-1865507
TP176354,Naim binti Kamaruddin,BM104,2,2.9,016-6421149
TP129181,Liyana bin Kamaruddin,CT101,2,2.79,016-6718464
TP154609,Xin Koh,BM105,2,2.99,014-6143609
TP145470,Ganesh Raju,BM104,1,2.94,014-5521582
TP128395,Nadia binti Othman,CT107,1,2.21,016-6544953
TP158624,Fang Ng,CT102,3,3.72,017-2100199
TP108674,Malika bin Ahmad,CT106,1,2.63,012-6078407
TP160964,Aisyah bin Ismail,CT107,1,2.17,018-5252847
TP136525,Shanti Vellu,EE102,2,3.25,014-5058851
TP141091,Nabilah bin Razali,EE105,2,3.58,013-8131553
TP148982,Deepa Balakrishnan,CT104,3,2.07,019-7173683
TP128135,Izzat bin Zainal,DT102,2,3.66,013-6988100
TP103726,Jun Tan,BM103,2,2.58,014-4423309
TP182327,Zulkifli bin Musa,BM103,3,3.52,013-9303284
TP175878,Yu Leong,EE104,2,3.5,012-3099366
TP111980,Ibrahim bin Ahmad,EE101,3,2.84,012-3111034
TP173142,Azman binti Othman,BM103,1,3.05,011-7015330
TP177516,Fang Koh,CT103,1,2.36,011-4600695
TP162226,Izzati bin Kamaruddin,EE103,3,2.08,019-3550536
TP182708,Amirah bin Othman,BM104,1,2.65,014-8115286
TP192985,Kavitha Balakrishnan,BM103,1,2.6,014-3273043
TP167231,Jia Chong,BM105,1,3.08,013-7239121
TP187273,Yong Goh,EE102,1,2.73,011-2607451
TP121555,Muthu Appalasamy,CT106,1,3.0,016-2738482
TP130962,Hafiz bin Razali,CT107,1,3.05,017-3525348
TP154511,Zi Yong,CT106,1,3.25,011-9797503
TP134410,Harish Sharma,BM101,1,3.39,012-6898425
TP133251,Zulkifli binti Ibrahim,BM103,1,3.28,014-6260372
TP171132,Nithya Menon,DT103,2,2.59,011-1662956
TP176281,Syafiq bin Abdullah,DT103,3,3.37,014-9571807
TP148737,Amirul binti Zainal,CT102,1,3.44,016-8321829
TP197879,Azri binti Zainal,EE102,1,2.92,018-3444607
TP145471,Zainab bin Razali,CT105,2,3.68,018-1975462
TP165224,Nabilah binti Razali,HS101,3,2.67,011-3830048
TP132709,Zi Chan,CT106,1,3.63,011-1545988
TP152851,Muthu Sundaram,EE101,2,2.0,011-3007592
TP179293,Raj Selvam,BM102,1,2.16,017-2064762
TP163573,Ahmad binti Othman,EE102,4,1.18,016-3770031
TP111688,Liyana bin Hassan,BM102,1,2.32,016-5632486
TP121043,Shanti Balakrishnan,CT105,2,3.93,011-7224142
TP156770,Syazwani bin Othman,CT105,1,2.82,017-2003354
TP135092,Amirah binti Ibrahim,EE101,2,2.87,019-7668520
TP142974,Hafiz bin Zainal,CT102,4,3.61,019-7651916
TP156391,Wei Leong,BM101,3,3.14,013-9750510
TP180379,Syazwani binti Othman,CT107,1,2.04,014-6638768
TP140307,Nur bin Ismail,CT105,2,3.74,012-8798088
TP156199,Farid bin Abdullah,CT104,2,3.55,012-8169146
TP170326,Syafiq binti Othman,BM105,1,1.08,017-1668936
TP169769,Abdullah binti Yusof,BM101,1,2.47,018-8149784
TP184317,Hui Teh,DT101,3,2.62,018-4418657
TP117268,Syazwani bin Zainal,CT105,1,3.07,013-4303226
TP129805,Tian Tan,CT104,1,2.84,019-1711267
TP142247,Dalila bin Hassan,EE103,4,3.62,012-6872190
TP172916,Farah binti Yusof,HS101,3,2.6,019-2497514
TP141628,Syafiq binti Othman,EE103,1,3.5,014-2247754
TP148474,Nabilah binti Ahmad,EE101,3,3.89,011-1209130
TP132566,Liyana binti Razali,BM103,1,2.8,018-8616416
TP168986,Wei Chong,PM102,2,2.95,014-4312239
TP123360,Ling Chan,EE103,3,2.37,013-1063019
TP115226,Shanti Menon,BM103,2,2.05,012-6284544
TP114999,Ravi Chandran,BM101,3,3.22,011-4415624
TP141380,Hui Loh,BM104,1,2.32,019-7780652
TP110336,Xiao Chan,CT105,1,2.94,013-7675136
TP131425,Amirah bin Kamaruddin,PM101,1,3.55,019-7456703
TP117559,Hafiz binti Ahmad,CT101,3,1.43,014-5895469
TP171883,Nur bin Zainal,CT107,1,1.95,016-5523513
TP147408,Fang Chan,EE102,3,2.53,011-5736428
TP196235,Ming Loh,CT105,3,2.11,012-2300536
TP170775,Nurul bin Abdullah,HS103,4,2.29,019-3219770
TP100706,Muhammad binti Ibrahim,EE102,4,3.06,018-1001173
TP172604,Ramesh Pillai,CT106,2,3.22,012-8950884
TP159598,Zulkifli binti Razali,CT104,4,2.92,013-2628682
TP192382,Faizal bin Kamaruddin,CT103,2,3.31,017-5763723
TP176678,Azman bin Musa,CT102,1,2.04,019-7882197
TP107613,Azman binti Kamaruddin,EE103,4,3.45,011-3237704
TP110235,Aisyah binti Ismail,EE104,2,3.47,016-8940376
TP103462,Farid bin Hassan,CT107,1,3.56,011-7157628
TP137628,Jing Ong,EE104,3,2.84,017-1049071
TP198012,Zainab bin Othman,CT105,1,1.94,016-5384868
TP164624,Nithya Balakrishnan,CT105,1,1.57,013-9415379
TP183672,Amirul binti Musa,EE103,2,3.65,011-2458765
TP129685,Izzat binti Musa,EE104,3,3.37,011-2964408
TP130345,Azri bin Abdullah,HS102,1,1.36,018-6202367
TP157126,Malika binti Ahmad,CT104,2,1.68,014-1135918
TP191436,Arjun Nadarajan,BM104,2,3.54,018-6202478
TP183614,Xiao Foo,BM102,3,2.76,017-8759239
TP177776,Nabilah binti Ismail,HS103,3,2.19,013-6520620
TP159264,Abdullah binti Abdullah,CT103,3,3.07,017-1042727
TP166669,Nur bin Musa,BM103,1,2.7,011-1649528
TP142549,Ling Leong,CT105,2,2.77,013-7742191
TP132512,Hanis binti Ibrahim,CT101,4,2.54,018-1059234
TP160028,Vijay Chandran,BM104,2,3.76,011-7465739
TP101742,Farhana bin Ismail,EE102,3,2.51,017-6102973
TP154450,Priya Sundaram,BM104,1,3.61,012-2896514
TP173019,Izzati binti Abdullah,CT102,1,3.51,016-5847613
TP171885,Amirul binti Razali,CT102,4,2.53,011-8676793
TP149011,Nithya Chandran,EE105,2,3.64,017-7080961
TP175788,Ming Goh,EE104,1,2.14,014-8741412
TP145461,Kai Yong,CT104,1,3.29,018-1894962
TP181648,Vijay Nadarajan,HS101,2,3.42,013-2564519
TP163214,Ismail bin Razali,CT105,3,2.5,014-4930242
TP175625,Li Chew,BM101,2,3.48,011-2661817
TP186726,Deepa Pillai,CT102,2,3.36,011-1126111
TP162935,Ling Chin,CT101,4,3.48,012-3832958
TP114717,Jing Goh,CT106,1,2.61,018-4846333
TP135802,Ling Goh,EE103,1,3.46,011-8035062
TP101657,Amirul binti Ismail,PM102,1,2.13,016-6564745
TP154469,Sanjay Nair,DT103,1,3.46,019-4388603
TP166922,Yu Wong,CT104,2,3.6,018-7057185
TP104287,Peng Loh,CT105,3,2.39,012-6632022
TP159546,Dalila binti Razali,CT103,3,2.52,014-1510132
TP199545,Azman bin Othman,CT101,2,3.38,017-1180863
TP156793,Abdullah binti Yusof,CT106,1,3.91,011-7936455
TP183495,Yu Ng,EE104,2,3.55,016-1272994
TP101519,Rizal binti Razali,BM101,2,2.28,013-4194517
TP119902,Amirah bin Hassan,CT104,4,1.49,012-3441671
TP111668,Wei Chin,CT107,1,2.44,012-4946181
TP197348,Syazwani bin Razali,PM102,2,2.51,011-1063808
TP177760,Muhammad bin Ismail,CT107,1,2.78,013-6837160
TP105047,Yu Goh,EE103,4,2.85,011-6873787
TP156644,Nadia binti Ismail,CT102,4,2.35,016-8856696
TP168352,Tian Koh,BM103,1,2.7,017-8671420
TP143025,Raj Pillai,CT107,1,2.56,014-4647830
TP134477,Farhana bin Zainal,EE102,1,2.78,019-3707552
TP164884,Priya Menon,EE101,4,2.19,018-7725129
TP197728,Aisyah bin Musa,BM105,3,3.26,019-7684112
TP194252,Zi Teh,CT107,1,2.74,019-9573379
TP161077,Farhana bin Kamaruddin,HS102,1,2.23,014-5126018
TP163944,Chen Loh,CT103,1,2.34,017-4349592
TP192557,Suresh Sharma,BM102,2,3.59,014-7853018
TP106994,Raj Selvam,EE101,2,1.88,018-9076247
TP137215,Athirah binti Kamaruddin,EE101,1,2.41,016-4410101
TP160829,Priya Subramaniam,CT107,1,3.43,017-7081431
TP156929,Izzati binti Kamaruddin,CT103,4,1.8,019-1992830
TP142587,Ibrahim bin Razali,CT106,1,2.21,012-4821257
TP139977,Xiao Yong,CT105,2,3.78,012-1294934
TP103694,Amirah bin Hassan,CT105,1,3.98,019-3328554
TP130612,Wei Foo,CT105,2,3.69,012-1650707
TP161263,Ismail binti Othman,EE101,3,3.53,016-9956583
TP178173,Wei Loh,CT102,4,3.68,016-3238790
TP193436,Athirah binti Abdullah,CT104,3,2.61,013-8033568
TP149686,Azman bin Ismail,EE105,2,2.1,011-5175359
TP160738,Lavanya Selvam,CT102,2,3.09,011-3967679
TP139339,Zulkifli binti Abdullah,CT102,4,3.72,012-3752036
TP112807,Farah binti Ibrahim,DT101,3,2.29,011-6619269
TP129761,Ming Teh,DT102,3,3.29,014-8514126
TP136340,Wei Lim,CT105,1,3.06,011-2417902
TP155265,Ibrahim bin Othman,CT105,1,2.52,016-2150016
TP126243,Faizal binti Abdullah,BM101,2,3.3,016-6182289
TP122670,Chen Chua,CT102,4,3.13,013-4266725
TP105152,Zainab binti Zainal,BM102,1,2.18,011-7738075
TP110218,Rizal binti Razali,DT102,2,3.65,013-7075641
TP132507,Ahmad binti Zainal,EE103,1,3.3,017-6384058
TP158916,Jing Yong,CT101,3,3.55,012-4095202
TP165131,Jun Wong,CT101,1,1.06,016-4155355
TP144060,Izzat binti Musa,BM101,1,3.05,017-7000051
TP142244,Hafiz binti Kamaruddin,EE102,4,2.47,012-1501797
TP170203,Xin Tan,CT103,1,2.73,018-9875449
TP128710,Abdullah bin Kamaruddin,BM105,3,2.83,019-8851470
TP152779,Kai Goh,BM104,3,3.88,019-7990990
TP179447,Malika binti Razali,BM105,3,2.43,011-3746031
TP189502,Farhana binti Ismail,DT102,2,3.15,016-8891731
TP135880,Syazwani binti Abdullah,CT103,4,2.28,019-4468795
TP103287,Abdullah binti Razali,CT106,2,2.88,013-7957942
TP150653,Raj Krishnan,EE105,2,3.17,011-1606211
TP155279,Muhammad binti Zainal,CT105,3,3.03,013-1791859
