StudentID,FullName,ProgrammeCode,YearOfStudy,CGPA,ContactNumber
TP106650,Hafiz bin Ismail,CT102,1,3.14,013-4510807
TP166852,Zainab bin Zainal,CT102,1,3.91,018-4997939
TP101705,Zainab binti Zainal,CT101,2,2.75,011-4313575
TP103440,Haziq binti Zainal,BM105,3,3.19,013-2168543
TP139445,Kai Chin,HS103,3,3.2,018-7837276
TP170974,Ming Chan,BM104,1,2.5,018-3826969
TP120687,Aisyah bin Hassan,PM102,1,2.88,013-6918170
TP158829,Raj Subramaniam,BM102,2,3.47,012-1312108
TP128766,Hafiz binti Ismail,HS102,3,3.47,019-3675797
TP176439,Athirah bin Ahmad,CT102,2,3.05,013-2422492
TP143391,Jun Goh,BM102,3,3.85,012-5007814
TP137540,Peng Ong,HS102,3,2.05,017-9393271
TP110529,Chen Teh,DT102,1,3.18,016-2482893
TP144306,Amirul binti Musa,DT101,1,2.35,012-6886201
TP124548,Aisyah binti Kamaruddin,EE101,1,2.64,019-6084754
TP159747,Athirah bin Ibrahim,BM102,2,3.57,019-9756851
TP104206,Ismail bin Ismail,CT103,3,3.45,014-6052502
TP101550,Amirul binti Kamaruddin,CT105,1,2.66,012-2653924
TP164876,Zulkifli binti Musa,CT106,1,2.44,018-7359222
TP173995,Zainab binti Razali,BM105,2,2.71,017-1014162
TP174775,Siti bin Zainal,CT102,4,3.32,017-7783824
TP148825,Suresh Maniam,DT103,3,2.99,011-1251893
TP131322,Ismail binti Ibrahim,EE101,4,2.52,018-9898121
TP175842,Zainab bin Ibrahim,CT107,1,2.88,019-4892153
TP117151,Zi Koh,CT104,4,2.42,013-8025190
TP110710,Izzati binti Yusof,CT105,3,3.1,011-1761558
TP145835,Suresh Krishnan,CT104,4,2.99,017-4371535
TP199068,Jun Goh,CT101,1,2.59,014-6684404
TP179789,Izzat binti Musa,EE102,4,2.88,013-7653230
TP108245,Farhana binti Razali,CT106,1,2.1,016-6613245
TP180312,Hui Koh,CT103,2,2.27,016-4757538
TP109005,Zainab bin Ismail,CT101,2,2.91,013-9651177
TP186269,Deepa Maniam,CT103,2,1.19,016-8344104
TP147576,Amirul binti Othman,CT103,1,3.34,014-7994559
TP155270,Xin Yap,EE102,3,2.75,013-3371446
TP165902,Yu Loh,CT101,1,3.34,016-5200552
TP197848,Xin Koh,BM101,2,3.16,013-9183854
TP125365,Farhana bin Zainal,EE102,2,2.88,013-2339018
TP158219,Syazwani binti Ismail,BM104,2,2.94,017-6592446
TP142926,Yong Foo,EE103,3,2.37,019-8905860
TP184296,Ahmad binti Othman,BM102,2,3.67,017-9210351
TP121087,Chen Chin,EE105,1,3.06,016-7029154
TP168246,Farah binti Zainal,BM102,3,2.58,019-4456272
TP156047,Jun Chew,CT106,2,2.72,014-7459069
TP153150,Li Ong,CT106,2,2.44,014-1288840
TP129318,Hao Chew,EE105,1,2.54,012-6003832
TP119952,Abdullah bin Abdullah,BM104,3,3.41,014-3491461
TP138339,Fang Wong,CT103,1,2.1,017-5229589
TP165248,Izzat bin Ahmad,BM105,2,2.07,012-9293219
TP105458,Li Foo,BM103,1,4.0,011-8737109
TP124910,Wei Teh,CT104,4,2.64,014-9021365
TP191092,Nurul bin Razali,CT102,1,2.89,017-9685967
TP122590,Wei Loh,CT107,1,2.71,011-7023624
TP196585,Izzat bin Ibrahim,HS103,1,3.32,011-8059684
TP164225,Deepa Sharma,CT106,2,3.4,018-5870424
TP179383,Syafiq binti Othman,CT107,1,2.71,013-3166488
TP165072,Naim bin Abdullah,BM103,2,3.66,013-5203893
TP186328,Mala Maniam,CT106,2,3.02,012-4822864
TP188708,Farah binti Ibrahim,EE102,1,2.77,013-1081227
TP100084,Raj Appalasamy,BM101,2,3.32,016-9106846
TP138484,Amirah binti Ahmad,BM103,3,3.79,016-9740807
TP141912,Zainab binti Kamaruddin,CT107,1,2.53,018-9926445
TP102476,Kavitha Pillai,CT107,1,3.57,018-6586800
TP152001,Kai Chua,CT105,3,3.36,013-7635633
TP121955,Izzati binti Othman,HS101,1,2.54,018-6370457
TP122069,Kai Yap,BM102,2,2.84,019-4572189
TP142013,Syazwani binti Zainal,CT105,2,3.58,017-6214900
TP146204,Priya Subramaniam,CT106,2,2.77,013-4081952
TP134263,Xiao Chan,BM103,1,3.12,012-9065387
TP103974,Ibrahim bin Zainal,EE102,1,3.36,018-5670083
TP176398,Rizal bin Zainal,CT106,2,2.54,017-7523362
TP146681,Suresh Vellu,CT101,1,3.6,017-4738267
TP115243,Tian Koh,CT104,3,3.49,011-5486269
TP133753,Sanjay Sundaram,CT102,1,2.95,012-7362572
TP156221,Haziq binti Yusof,EE102,2,1.79,011-7741068
TP108283,Nabilah binti Kamaruddin,EE104,2,2.39,013-2544127
TP166292,Rizal bin Ibrahim,HS101,3,3.16,012-4449639
TP110105,Syazwani bin Othman,CT106,1,2.51,014-4735335
TP144811,Suresh Selvam,EE102,2,3.03,013-1173170
TP123703,Rizal bin Musa,EE103,1,2.16,013-5184348
TP182212,Ahmad bin Musa,CT101,2,2.84,012-6663759
TP118295,Muhammad binti Ahmad,CT105,2,2.61,019-5362661
TP101608,Azri bin Musa,BM101,1,2.8,011-3744796
TP115485,Rizal bin Razali,EE104,3,3.38,011-5403465
TP179913,Yong Leong,CT105,1,3.1,018-3393626
TP163843,Le Leong,CT106,2,2.92,017-4709634
TP113934,Peng Ong,CT103,2,1.39,019-9021919
TP190814,Siti bin Ahmad,CT106,2,3.63,014-7000472
TP126162,Amirul binti Musa,HS102,2,2.77,019-3826998
TP181496,Dalila bin Musa,CT105,1,2.37,018-9623013
TP119599,Jing Chan,CT106,1,3.09,012-1990195
TP177405,Zi Cheong,EE103,4,2.38,018-9288433
TP148968,Nur bin Othman,BM101,1,2.53,018-4883005
TP188333,Nadia binti Ibrahim,CT103,1,2.91,014-4294075
TP161478,Nurul bin Razali,CT103,2,3.68,014-1863584
TP111267,Lavanya Sundaram,BM104,1,3.27,016-6365177
TP170760,Amirul bin Ahmad,EE104,4,2.79,019-4831214
TP107824,Muthu Nair,CT107,1,2.82,014-2102089
TP192529,Tian Ong,CT103,4,3.79,014-5376597
TP174095,Haziq bin Ahmad,CT107,1,2.5,011-4748910
TP120413,Kai Leong,BM101,1,2.97,018-5287604
TP198760,Abdullah bin Othman,EE104,2,3.21,017-3460174
TP129279,Liyana bin Ibrahim,EE104,4,1.14,013-8822178
TP173748,Shanti Raju,CT106,1,3.32,017-4540906
TP150680,Nabilah bin Ahmad,EE102,3,2.56,013-8395625
TP124102,Syafiq binti Ismail,DT101,3,2.54,013-7661319
TP144812,Tian Tan,BM105,2,3.45,013-5776628
TP126825,Xiao Chin,CT107,1,3.25,012-3320242
TP145011,Hafiz bin Ahmad,CT105,3,3.45,012-9626048
TP187612,Hao Yap,HS102,1,3.59,011-4650833
TP171100,Ahmad bin Musa,BM104,3,1.75,014-5259899
TP147834,Aisyah binti Kamaruddin,CT104,1,3.68,014-3347977
TP102817,Hafiz bin Abdullah,CT103,2,3.39,012-6677129
TP121277,Ganesh Devaraj,BM104,2,3.13,019-7251937
TP169619,Izzat bin Ahmad,BM103,2,3.63,013-6950517
TP136128,Syazwani binti Abdullah,CT107,1,1.96,014-1384200
TP169237,Chen Ng,BM105,1,1.65,017-9646994
TP136485,Hafiz binti Musa,BM102,3,3.69,012-2598362
TP166651,Siti binti Kamaruddin,BM104,1,3.36,018-7592210
TP187101,Rizal bin Ahmad,CT102,3,3.44,011-8762999
TP196576,Le Ong,BM104,1,2.31,019-6954161
TP186453,Suresh Chandran,EE105,2,3.11,019-2829268
TP137532,Muthu Sharma,EE103,2,2.88,014-7524075
TP172008,Jun Chan,HS102,1,2.1,017-5560763
TP123567,Priya Selvam,BM104,3,2.12,013-8273871
TP189898,Aisyah binti Kamaruddin,EE103,1,3.08,017-3296152
TP118809,Hao Teh,CT107,1,2.27,012-4384238
TP119433,Muhammad bin Kamaruddin,CT106,1,2.69,018-3912454
TP180927,Jing Chew,CT104,4,1.7,018-3032962
TP186539,Hao Chong,EE104,1,1.39,011-9815176
TP173037,Peng Ong,CT102,1,1.55,016-6978623
TP190044,Rizal binti Ibrahim,BM105,3,3.33,019-8894184
TP156765,Nurul bin Hassan,DT103,3,2.89,019-2240280
TP124476,Haziq bin Kamaruddin,CT102,4,1.47,019-6211276
TP143473,Ming Chua,CT101,3,3.29,011-3156483
TP191712,Muthu Balakrishnan,CT107,1,3.23,019-2613713
TP179820,Muhammad binti Razali,CT102,3,1.55,017-4488928
TP148662,Li Yap,HS102,1,3.71,011-6185623
TP150053,Ramesh Raju,CT103,4,2.64,018-7845656
TP108178,Xiao Teh,DT102,3,3.07,018-6975887
TP179138,Deepa Murugasen,CT101,2,3.34,013-5063257
TP106840,Zainab bin Kamaruddin,EE103,4,3.71,012-4247607
TP184061,Ibrahim bin Zainal,PM101,3,2.27,016-2994907
TP136287,Aisyah binti Musa,PM101,2,2.17,013-8958520
TP135069,Malika bin Ismail,BM101,2,3.56,014-2635004
TP177500,Farah bin Ismail,CT106,1,2.11,019-2879085
TP146167,Nurul bin Ibrahim,BM104,2,2.5,017-7531345
TP172899,Hafiz bin Razali,CT102,4,3.88,019-3210005
TP190176,Amirah binti Abdullah,CT101,1,2.52,018-9636236
TP102038,Izzati binti Ahmad,CT104,4,3.77,013-4643723
TP195145,Wei Leong,CT106,2,3.48,017-2070378
TP139011,Amirul binti Ibrahim,CT106,2,1.49,014-8659583
TP164893,Hanis bin Hassan,CT102,2,3.6,012-6906072
TP153402,Nurul binti Othman,CT102,4,2.8,011-8692923
TP147547,Naim bin Musa,CT106,2,3.28,013-6699709
TP197548,Ismail binti Yusof,CT101,3,1.79,017-1934360
TP140713,Jia Teh,HS103,2,2.44,012-9357942
TP131082,Dalila bin Kamaruddin,CT102,4,2.11,013-1387887
TP185291,Wei Chin,CT103,4,3.19,014-7701976
TP170409,Priya Nair,DT103,2,3.74,011-3398688
TP149549,Farid bin Abdullah,PM101,2,2.8,012-9331826
TP146620,Rizal binti Ibrahim,CT103,3,3.65,016-1739807
TP122267,Yong Leong,DT101,1,3.31,014-2466889
TP117261,Kai Foo,CT106,2,3.31,016-5486857
TP104812,Ahmad bin Razali,CT103,2,3.2,019-4538311
TP151560,Izzat binti Razali,BM102,3,3.15,013-8687928
TP167192,Hao Yong,CT102,3,3.72,017-4668780
TP197454,Azman binti Ismail,EE105,2,2.09,017-1217457
TP126290,Nithya Balakrishnan,CT105,2,3.85,019-4099422
TP156840,Aisyah bin Othman,BM104,2,2.05,013-3175384
TP198466,Muhammad bin Ahmad,EE104,4,2.77,017-5711769
TP109592,Suresh Krishnan,CT102,4,3.16,013-6995624
TP165452,Kavitha Sharma,BM102,3,3.08,018-7091481
TP134248,Athirah binti Ibrahim,EE105,2,3.9,018-1906116
TP188571,Chen Ng,EE103,1,3.27,014-7339309
TP154971,Fang Lim,CT102,3,3.21,018-4561915
TP138412,Muhammad binti Musa,BM104,1,2.95,019-9196634
TP172932,Siti binti Ismail,CT102,2,2.34,019-2511942
TP161486,Yong Tan,HS102,1,2.14,012-1090697
TP152972,Malika binti Zainal,CT107,1,3.33,012-3895726
TP141248,Kai Goh,HS102,3,3.7,018-9617187
TP112245,Jia Chong,BM102,3,3.35,016-1615116
TP171174,Amirah binti Othman,CT101,4,2.77,013-5037654
TP171232,Tian Foo,EE101,4,3.7,014-7657336
TP170328,Aisyah bin Ibrahim,CT103,2,3.2,019-9059018
TP121469,Jia Yap,CT107,1,1.14,016-8854190
TP120228,Muthu Balakrishnan,CT103,4,3.59,019-5389397
TP184923,Ismail binti Zainal,DT101,2,2.72,018-7555766
TP110661,Ibrahim binti Ismail,EE101,3,3.99,018-4366348
TP169574,Vijay Chandran,CT105,1,3.25,012-6073705
TP154116,Yu Goh,CT107,1,2.11,017-3115511
TP105828,Lavanya Subramaniam,CT104,4,2.05,017-8286258
TP128634,Hanis bin Ismail,CT101,3,3.66,018-5269436
TP132483,Siti bin Zainal,CT103,3,2.3,018-6405391
TP135238,Suresh Murugasen,DT102,3,1.9,013-9435521
TP197405,Nadia binti Ahmad,CT101,1,2.31,014-4930196
TP185034,Ravi Ramasamy,BM102,3,3.62,011-7109220
TP196773,Liyana binti Musa,BM103,3,3.48,014-9410496
TP172097,Zulkifli binti Yusof,BM105,3,2.26,011-5296945
TP130589,Jing Ng,EE105,2,3.81,014-1764736
TP122926,Xin Cheong,CT104,4,3.57,016-6100900
TP113638,Le Koh,CT105,2,2.6,018-3604239
TP174969,Ismail bin Kamaruddin,EE101,3,3.62,018-8597986
TP193110,Siti bin Zainal,CT101,2,3.12,012-5790572
TP175609,Azman binti Ismail,EE103,2,3.25,016-2675216
TP191024,Azri bin Ahmad,BM105,1,2.88,014-7558611
TP197059,Hui Foo,BM101,3,1.89,016-3651178
TP191961,Naim binti Kamaruddin,CT103,1,3.19,014-4777213
TP170573,Athirah bin Ahmad,CT101,2,1.25,011-4896404
TP152333,Nabilah bin Zainal,PM101,3,1.35,019-3495274
TP173213,Ling Yong,CT101,4,2.58,013-4261792
TP185906,Chen Yap,CT106,2,3.54,017-6456075
TP139709,Xin Wong,HS103,3,2.23,016-7639677
TP189795,Syafiq binti Kamaruddin,CT107,1,3.72,016-3835729
TP189583,Ling Chong,DT101,1,3.22,017-9334963
TP129348,Izzat bin Ibrahim,BM104,2,2.82,011-6621223
TP192382,Faizal bin Kamaruddin,CT103,2,3.31,017-5763723
TP162870,Ming Teh,CT103,3,2.74,012-2873050
TP133043,Tian Yong,EE105,1,2.98,011-3501420
TP163696,Syafiq binti Ahmad,BM101,3,3.4,017-9063447
TP193710,Abdullah binti Razali,CT107,1,3.54,014-3277042
TP151344,Nurul binti Ibrahim,CT104,2,2.03,011-2333249
TP173078,Hui Ong,EE105,1,2.66,017-6443453
TP118595,Priya Vellu,EE102,2,3.22,013-7208460
TP157746,Nurul bin Ahmad,CT102,1,3.36,018-6776541
TP100906,Farid bin Abdullah,CT106,2,3.07,018-9090761
TP175996,Lavanya Chandran,PM101,3,1.64,013-7685267
TP121778,Ibrahim bin Kamaruddin,CT106,1,3.44,016-5566313
TP170259,Hafiz bin Razali,EE103,3,2.62,019-7643191
TP171146,Azri binti Ismail,EE101,1,3.96,013-5539341
TP147276,Xiao Chong,DT103,3,3.93,016-9568823
TP111932,Nithya Govindasamy,CT107,1,2.02,013-3437843
TP133868,Zulkifli bin Kamaruddin,PM102,2,3.15,011-3401169
TP130982,Fang Yong,DT103,2,2.75,013-5035394
TP131538,Abdullah binti Kamaruddin,CT104,2,3.15,012-7864875
TP191797,Zulkifli binti Musa,CT106,2,2.92,012-6663427
TP176526,Le Chong,CT105,1,3.19,017-8238554
TP111348,Aisyah binti Zainal,CT106,2,3.71,011-1249096
TP150505,Hui Wong,CT106,2,2.22,011-8095563
TP178129,Hui Yong,BM101,2,2.66,013-2409086
TP177593,Hafiz bin Zainal,CT101,3,3.25,013-9720283
TP113291,Arjun Nadarajan,CT107,1,2.72,011-6636947
TP154741,Amirul bin Othman,PM102,2,3.03,017-4123704
TP178588,Ibrahim bin Othman,CT103,4,3.4,017-1322258
TP116153,Yong Goh,CT104,4,2.73,011-4665618
TP138270,Haziq bin Zainal,DT103,2,3.48,018-3726986
TP110389,Farah bin Abdullah,BM104,3,2.49,011-8264470
TP111249,Abdullah bin Hassan,CT105,3,3.52,016-1842198
TP105152,Zainab binti Zainal,BM102,1,2.18,011-7738075
TP106729,Ahmad bin Ahmad,EE101,3,2.73,012-2903783
TP104192,Syafiq bin Abdullah,HS101,3,2.39,014-6095951
TP130180,Ismail binti Ibrahim,CT105,1,2.9,011-1089897
TP146240,Mala Sharma,CT104,1,2.92,017-7269624
TP180757,Aisyah binti Ismail,CT102,3,3.47,016-6088668
TP126428,Ming Chin,PM102,2,3.51,011-9777259
TP155592,Rizal binti Abdullah,CT107,1,2.24,012-9271348
TP134107,Yu Loh,BM104,3,2.53,017-2071078
TP196165,Xiao Chan,BM103,1,2.92,019-9010589
TP143157,Priya Govindasamy,HS103,1,2.55,014-2222484
TP179312,Farah binti Musa,BM104,2,3.66,012-6593304
TP113024,Kai Chong,CT103,1,3.21,014-9092990
TP136274,Nithya Krishnan,HS101,3,1.08,014-8869748
TP115327,Farid binti Othman,CT107,1,3.65,018-8327043
TP138372,Aisyah binti Yusof,EE101,4,3.04,014-8443532
TP163863,Ganesh Menon,CT104,1,3.35,014-1768344
TP150445,Ling Chua,BM101,3,3.26,012-5296086
TP169391,Izzati binti Ismail,EE105,2,3.36,011-3880850
TP168632,Nabilah binti Abdullah,CT105,1,3.4,016-6654583
TP108092,Syazwani binti Zainal,CT104,1,2.03,016-9779075
TP167859,Aisyah bin Ahmad,CT107,1,3.56,017-5447056
TP125260,Nabilah binti Ahmad,CT102,2,2.13,012-2460078
TP176851,Syafiq bin Hassan,BM105,3,2.43,012-6469014
TP157445,Amirah binti Razali,BM101,3,3.01,017-5316427
TP197958,Azri bin Ahmad,BM105,3,2.72,012-6352019
TP192687,Ganesh Chandran,CT105,3,2.97,012-1732432
TP169081,Malika bin Zainal,DT103,3,3.76,011-1463790
TP119622,Malika binti Abdullah,EE103,3,3.47,012-9821924
TP161111,Xin Teh,DT103,2,3.6,016-3893896
TP175163,Nithya Devaraj,EE104,4,3.51,013-8292430
TP157191,Rizal bin Ismail,DT103,3,3.4,011-9132800
TP188063,Ibrahim bin Othman,BM103,1,2.58,017-8949265
TP147607,Priya Balakrishnan,BM103,2,2.6,018-4104997
TP111189,Azri binti Ibrahim,EE105,1,2.79,011-5694759
TP147119,Azman binti Musa,CT102,1,3.16,012-2241447
TP175822,Peng Tan,BM105,1,3.34,012-3736316
TP174753,Jun Chan,CT103,3,3.54,012-4822799
TP140688,Zainab binti Razali,EE102,2,2.7,017-4013430
TP101101,Nur bin Hassan,EE105,2,3.52,019-6365693
TP120551,Ganesh Sundaram,EE102,3,3.21,012-8737623
TP121394,Nur binti Othman,BM103,3,2.74,011-8909043
TP151974,Ibrahim binti Ibrahim,CT102,3,3.82,012-5880318
TP183167,Harish Vellu,BM103,2,3.25,011-9075369
TP193581,Liyana bin Ismail,CT104,3,3.63,013-3272904
TP198586,Li Chin,BM103,2,2.46,012-7039263
TP100550,Hanis binti Yusof,CT104,4,3.3,011-4373700
TP123575,Aisyah binti Othman,CT105,2,3.36,018-8239412
TP122547,Fang Koh,BM104,1,2.85,017-4184794
TP111720,Ahmad bin Ismail,BM105,3,2.51,017-7727393
TP179464,Syafiq binti Ibrahim,HS102,2,2.46,019-3115871
TP158594,Rizal bin Abdullah,EE101,2,3.99,013-1879809
TP138767,Ibrahim binti Ibrahim,PM101,3,3.16,016-2159832
TP195861,Raj Govindasamy,DT103,1,2.28,016-6708912
TP167877,Mala Nadarajan,BM102,2,3.4,014-6208051
TP146161,Rizal bin Razali,EE103,2,3.05,019-2350414
TP160995,Ming Chong,EE101,4,2.92,013-3635873
TP158287,Liyana binti Ahmad,CT103,1,2.96,012-8357951
TP154767,Muhammad bin Razali,BM103,1,3.01,011-9960273
TP104014,Li Chua,CT106,2,3.33,018-4493137
TP165015,Jun Yong,DT101,1,2.62,016-1541545
TP125965,Kumar Balakrishnan,EE101,1,2.71,018-5721741
TP145393,Izzati bin Hassan,BM102,2,2.42,016-8295315
TP158348,Nurul bin Hassan,EE103,4,3.83,016-2156362
TP103802,Ling Goh,CT101,3,1.58,016-3678648
TP159563,Fang Yap,CT102,1,3.41,014-9541099
TP145313,Le Foo,PM101,1,3.46,014-6134665
TP161807,Krishnan Ramasamy,CT102,2,2.56,011-7573600
TP164662,Tian Loh,CT107,1,2.84,017-4924973
TP176746,Ramesh Arumugam,CT101,1,3.4,014-2319724
TP169366,Kavitha Maniam,CT105,3,2.08,018-5282089
TP169217,Zainab binti Ahmad,CT103,4,3.33,012-2629489
TP137737,Ibrahim bin Zainal,CT106,2,3.14,013-9241268
TP100197,Xiao Chan,BM103,3,2.97,016-9381029
TP188633,Farid bin Kamaruddin,CT103,2,2.4,012-4267465
TP100246,Dalila binti Razali,PM101,2,3.52,016-2888394
TP158761,Jia Cheong,EE105,1,3.55,019-2384197
TP161448,Hafiz binti Musa,EE102,4,3.76,011-4575856
TP114306,Hanis bin Zainal,BM104,3,2.32,013-4573779
TP105599,Aisyah binti Razali,CT107,1,3.14,014-3536972
TP137289,Athirah bin Hassan,CT107,1,2.63,013-9916509
TP162072,Aisyah binti Musa,EE105,2,2.7,011-4930952
TP165496,Dalila bin Othman,EE101,3,2.15,019-4411558
TP132492,Nadia bin Razali,BM103,1,2.65,013-7375828
TP144674,Nabilah binti Othman,BM103,1,3.67,012-9029259
TP196183,Siti binti Othman,CT102,1,3.97,012-1000896
TP109465,Zulkifli binti Yusof,BM103,2,2.53,012-4743391
TP151390,Azman bin Othman,DT101,3,2.65,011-6768549
TP115374,Le Koh,PM101,2,3.8,017-7870755
TP140579,Abdullah bin Kamaruddin,BM103,3,2.11,018-6104527
TP133196,Amirah bin Razali,EE104,1,2.8,018-2646600
TP151257,Jia Teh,CT105,3,2.71,019-7245455
TP141698,Nabilah binti Zainal,CT102,4,2.97,014-3407217
TP145066,Jing Cheong,EE103,3,3.68,012-5218996
TP154530,Syazwani bin Abdullah,CT103,1,3.63,014-3484921
TP124429,Ahmad bin Ismail,CT101,4,3.08,012-6354928
TP144462,Azman binti Kamaruddin,EE104,3,2.09,017-2963543
TP117896,Ibrahim bin Ahmad,BM101,2,2.13,017-5819564
TP123139,Jia Koh,CT101,2,2.7,012-1880152
TP144455,Kai Yap,CT101,4,2.7,018-7666920
TP198165,Farah bin Hassan,CT104,4,3.05,016-7827095
TP130214,Hanis binti Musa,CT106,1,3.56,016-1066538
TP164978,Nabilah bin Zainal,CT105,2,1.2,017-7846775
TP148031,Hao Koh,CT102,4,3.4,017-7851615
TP195921,Vijay Balakrishnan,CT107,1,2.91,016-8462640
TP129260,Chen Yap,BM105,3,2.56,011-7569981
TP152395,Aisyah binti Zainal,EE101,2,2.55,012-1542207
TP155485,Yu Chong,HS103,1,3.39,017-5319759
TP181168,Izzat bin Zainal,CT107,1,2.0,012-1459450
TP177033,Azman binti Othman,EE104,4,3.09,019-1099325
TP127877,Wei Teh,CT106,1,3.82,016-7112174
TP189079,Yong Foo,BM103,3,3.1,018-8511263
TP134150,Farhana bin Kamaruddin,CT105,2,3.09,011-8102171
TP193287,Yong Wong,PM101,1,2.77,018-7891913
TP134674,Raj Arumugam,CT106,2,3.62,012-8836959
TP188483,Nabilah bin Ibrahim,BM101,2,3.19,019-1361012
TP146587,Naim binti Razali,CT104,4,2.51,019-4807201
TP191316,Ibrahim bin Zainal,BM102,2,3.28,017-8803962
TP125845,Liyana binti Musa,CT104,1,2.32,018-7378077
TP182944,Azri bin Musa,DT101,1,3.33,018-9063836
TP164871,Hui Yong,CT102,1,3.32,013-9501337
TP195090,Zulkifli binti Ahmad,EE102,1,2.91,016-1796836
TP161042,Tian Wong,CT107,1,2.82,019-9576770
TP131011,Naim binti Yusof,CT101,4,2.13,017-8077565
TP153512,Kumar Subramaniam,CT102,1,3.47,012-8198042
TP187051,Ming Koh,CT104,2,3.25,013-3549213
TP102617,Ravi Raju,CT102,4,2.26,011-2131602
TP136655,Siti bin Ismail,CT105,2,2.58,012-7887651
TP147237,Xiao Yap,HS102,1,1.08,018-8908133
TP198046,Ming Chua,PM101,2,3.46,013-3955137
TP136108,Raj Devaraj,CT102,1,3.62,018-5026352
TP149428,Hanis binti Othman,CT107,1,3.04,013-6258777
TP159464,Amirul binti Yusof,EE103,2,3.81,018-5120338
TP180520,Ibrahim bin Hassan,CT104,2,3.59,013-6566087
TP153562,Amirah bin Musa,BM101,3,3.25,011-5363326
TP188491,Ibrahim binti Razali,CT105,3,2.92,019-8879437
TP119701,Xin Wong,HS102,3,2.52,014-4754960
TP169262,Xiao Chin,CT105,3,3.64,019-8428034
TP111163,Ismail bin Zainal,EE103,3,3.46,014-6855983
TP114251,Farid bin Zainal,CT103,1,3.0,012-6801304
TP189462,Naim bin Othman,BM101,3,2.59,014-8558663
TP165839,Ibrahim binti Ibrahim,CT107,1,2.12,014-7708151
TP104339,Wei Tan,EE103,1,3.37,012-2386345
TP182517,Le Ong,CT106,2,2.53,018-3154253
TP168825,Yong Koh,CT105,3,1.33,012-2142540
TP155697,Amirul binti Musa,CT107,1,3.32,016-2097724
TP177792,Ahmad binti Yusof,PM102,1,3.58,013-4303613
TP199996,Kai Yong,BM105,1,3.28,013-3493235
TP180317,Li Yap,EE101,2,1.14,018-9195940
TP190947,Farhana bin Ismail,EE105,1,2.64,013-6080016
TP148578,Ahmad bin Ismail,CT102,3,3.61,011-9391072
TP122622,Xiao Chew,BM101,1,2.65,012-8780592
TP189006,Farid binti Yusof,CT104,3,2.63,011-7603872
TP121406,Xin Yong,BM105,1,3.56,018-1694039
TP142715,Kai Foo,CT101,3,3.34,016-8627783
TP193332,Le Tan,EE101,2,3.38,011-8226158
TP192890,Siti bin Kamaruddin,PM101,1,2.15,014-4045896
TP143780,Anand Nadarajan,CT103,1,3.22,013-3688582
TP145300,Faizal binti Yusof,CT107,1,3.51,012-5869018
TP197179,Nur bin Razali,EE105,2,3.63,013-2648873
TP154625,Nabilah bin Hassan,CT105,3,3.06,012-5005089
TP194766,Priya Sharma,EE105,1,3.32,017-5347612
TP165256,Naim binti Zainal,EE105,1,3.64,014-9758437
TP141907,Amirah binti Kamaruddin,HS103,2,3.79,012-9612507
TP152601,Amirul binti Abdullah,CT105,3,3.61,017-8332563
TP129890,Ling Chew,EE103,1,3.49,019-5477024
TP198557,Siti bin Razali,PM102,2,2.91,014-2799264
TP117637,Izzat bin Ismail,EE104,4,3.73,018-3809117
TP114946,Farhana bin Ismail,BM102,2,2.93,018-3954512
TP168195,Dalila bin Hassan,BM103,3,2.96,016-4004114
TP133541,Harish Selvam,PM101,1,2.04,017-9544261
TP151374,Shanti Selvam,CT107,1,3.57,012-4049358
TP148392,Dalila binti Musa,CT107,1,1.8,016-6818398
TP139522,Chen Chong,BM102,3,2.57,013-8409008
TP128528,Hafiz binti Zainal,BM104,1,3.4,013-7965816
TP141270,Ming Wong,CT105,3,2.89,013-3598414
TP170407,Farid bin Musa,BM105,2,3.46,014-4442347
TP124796,Farid binti Zainal,CT103,4,2.2,016-2436517
TP136770,Izzati bin Hassan,CT102,4,2.96,014-4795905
TP147407,Faizal binti Ibrahim,BM104,1,3.19,017-6649998
TP152048,Syafiq binti Othman,CT107,1,3.26,018-3519364
TP179938,Nurul binti Ismail,CT105,1,3.83,012-9595138
TP151612,Tian Lee,EE105,2,3.54,018-1467199
TP133038,Lavanya Krishnan,DT102,2,3.52,012-5946141
TP135460,Ibrahim binti Kamaruddin,HS101,3,2.03,018-3052681
TP143922,Nur binti Ahmad,BM104,1,1.86,012-2440013
TP100618,Farhana binti Ibrahim,EE101,3,3.51,019-4359162
TP159185,Haziq bin Ahmad,CT102,3,2.43,011-4274495
TP191526,Hui Yap,CT107,1,3.14,011-1341760
TP150676,Haziq bin Hassan,DT102,2,3.85,016-5300940
TP171870,Kumar Krishnan,CT106,1,2.96,018-6629263
TP150972,Yu Chew,EE102,1,2.5,017-3785456
TP142556,Nabilah binti Ahmad,CT106,1,2.14,014-4797707
TP172381,Rizal bin Ahmad,CT101,2,3.44,012-3591778
TP118404,Siti bin Abdullah,CT103,3,1.74,014-4934245
TP174155,Malika binti Abdullah,DT103,1,2.9,011-9223523
TP132271,Ling Chan,BM102,2,2.37,018-7756715
TP161617,Izzat bin Ismail,EE104,2,1.59,013-9012950
TP109242,Farid bin Othman,EE104,4,2.71,011-5236725
TP140630,Syazwani bin Ismail,BM103,1,2.2,012-6697301
TP123775,Deepa Sundaram,CT106,2,3.33,016-1105519
